conglome,vivienda,hogar,codperso,p208a,p207,p300a,p301a,p1$06,estrsocial,dominio,dom_2,dom_3,dom_4,dom_5,dom_6,dom_7,dom_8,estrsoc_2.0,estrsoc_3.0,estrsoc_4.0,estrsoc_5.0,estrsoc_6.0,educ_2.0,educ_3.0,educ_4.0,educ_5.0,educ_6.0,educ_7.0,educ_8.0,educ_10.0,educ_11.0,educ_12.0,lengua_indigena,conf_policia
17743,28,11,1,47,1,4,4.0,2,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0
17743,56,11,2,45,2,4,3.0,2,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0
17743,70,11,1,48,1,4,4.0,2,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0
17743,99,11,5,26,2,6,6.0,2,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
17746,7,11,1,63,1,4,3.0,2,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
17746,26,11,1,95,1,4,10.0,2,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
17746,56,11,1,66,2,4,6.0,2,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
17746,110,11,2,66,2,4,6.0,1,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
17756,37,11,2,32,2,4,5.0,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.0
17756,38,11,2,57,2,4,4.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
17756,40,11,4,21,1,4,6.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
17756,112,11,2,49,2,4,3.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0
17756,114,11,2,60,2,4,6.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
17756,115,11,4,28,2,4,6.0,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0
17756,116,11,2,18,1,4,6.0,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0
17759,57,11,1,64,2,4,3.0,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0
17759,58,11,2,39,2,4,4.0,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0
17759,59,11,2,65,2,4,4.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
17759,60,11,3,52,2,4,4.0,4,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0
17759,198,11,4,35,2,4,5.0,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.0
17759,199,11,2,71,2,4,3.0,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0
17759,200,11,1,67,1,4,6.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
17771,174,11,2,34,2,4,7.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0
17771,177,11,2,51,2,4,3.0,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0
17771,389,11,1,60,1,4,4.0,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0
17771,392,11,7,83,2,4,1.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
17771,419,11,2,49,2,4,4.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
17771,420,11,2,64,2,4,4.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
17771,421,11,1,49,1,4,6.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
17771,432,11,1,35,1,4,6.0,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0
17776,61,11,3,23,2,4,6.0,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0
17776,62,11,1,27,2,4,4.0,4,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0
17776,63,11,4,19,2,4,7.0,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0
17776,64,11,12,19,2,4,6.0,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0
17776,441,11,3,50,1,4,6.0,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0
17776,442,12,2,39,1,4,6.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
17776,442,22,2,26,2,4,8.0,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
17776,443,11,4,25,1,4,10.0,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0
17776,444,11,1,57,1,4,3.0,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0
17786,1,11,2,39,2,4,4.0,2,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0
17786,2,11,1,50,1,4,4.0,2,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0
17786,3,11,1,53,1,4,4.0,1,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
17786,4,11,2,45,2,4,3.0,1,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0
17786,101,11,1,50,1,1,3.0,2,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.0
17786,102,11,1,51,2,1,1.0,2,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0
17786,103,11,1,27,1,4,5.0,3,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.0
17786,104,11,1,49,1,1,1.0,2,6.0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0
17808,9,11,3,22,1,4,7.0,3,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
17808,28,11,1,33,1,4,10.0,3,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
17808,130,11,1,55,1,4,8.0,4,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
17810,179,11,1,60,2,4,6.0,2,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
17814,14,11,1,73,2,4,3.0,1,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
17814,77,11,1,67,1,4,6.0,2,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
17821,28,11,3,26,2,4,10.0,2,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
17821,76,11,1,69,2,1,10.0,2,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.0
17821,159,11,1,67,1,4,6.0,1,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
17821,179,11,1,47,2,4,7.0,1,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
17825,42,11,1,60,2,4,5.0,2,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0
17832,9,11,1,55,2,2,6.0,2,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2.0
17832,24,11,1,71,2,4,6.0,1,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
17832,60,11,2,94,1,4,6.0,2,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
17832,84,11,1,46,2,4,6.0,3,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0
17832,97,11,1,34,1,4,10.0,2,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0
17832,107,11,1,36,2,4,6.0,1,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
17837,26,11,1,48,1,4,10.0,2,2.0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
17837,55,11,2,61,2,4,6.0,1,2.0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
17837,66,11,1,45,1,4,10.0,2,2.0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
17857,11,11,1,80,2,4,5.0,4,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0
17857,32,11,3,50,1,4,8.0,1,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
17857,153,11,2,54,2,1,6.0,1,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0
17865,29,11,2,52,2,4,6.0,2,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
17865,43,11,1,35,1,4,5.0,1,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
17865,144,11,1,45,1,4,8.0,2,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
17865,166,11,1,21,1,4,6.0,3,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
17866,169,11,1,64,2,4,7.0,1,2.0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
17866,191,11,3,31,2,4,6.0,1,2.0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
17866,234,11,3,44,1,4,10.0,3,2.0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
17866,256,11,1,79,1,4,7.0,1,2.0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
17867,1,11,1,82,2,4,4.0,1,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
17867,24,11,1,31,1,4,6.0,1,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
17867,97,11,1,34,2,4,8.0,2,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
17867,121,11,1,31,1,4,6.0,4,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0
17867,145,11,4,31,2,4,6.0,1,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
17867,169,11,2,25,1,4,6.0,2,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
17869,105,11,1,62,1,4,5.0,3,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0
17874,9,11,3,20,1,1,4.0,2,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2.0
17874,26,11,1,30,1,4,7.0,3,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0
17874,77,11,3,42,2,4,8.0,1,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0
17874,95,11,4,34,1,4,5.0,1,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0
17882,20,11,2,54,2,4,4.0,1,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0
17882,25,11,2,55,2,4,6.0,1,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
17882,41,11,2,30,2,4,7.0,3,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0
17882,43,11,1,38,1,4,7.0,4,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0
17884,145,11,1,34,1,4,11.0,1,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
17900,49,11,1,76,2,4,3.0,4,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
17900,66,11,1,77,1,4,5.0,1,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
17900,100,11,1,34,1,4,11.0,2,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
17911,53,11,2,39,2,4,6.0,1,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
17911,104,11,2,45,2,4,7.0,2,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
17912,3,11,1,29,1,4,5.0,1,2.0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
17912,148,11,1,79,1,1,3.0,3,2.0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0
17912,171,11,5,47,1,4,6.0,2,2.0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
17912,243,11,2,62,2,4,6.0,1,2.0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
17913,116,11,1,74,2,1,3.0,1,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0
17920,53,11,1,32,1,4,6.0,2,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
17920,136,11,1,40,2,4,10.0,2,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
17926,15,11,2,35,2,4,5.0,1,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0
17926,41,11,5,53,2,4,4.0,1,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0
17930,22,11,2,47,2,4,3.0,1,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0
17930,47,11,1,46,2,4,6.0,1,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
17930,62,11,1,51,2,4,6.0,1,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
17930,75,11,2,20,1,4,6.0,2,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
17930,89,11,2,39,2,1,6.0,1,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0
17944,12,11,1,87,1,1,10.0,3,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.0
17944,48,11,1,27,1,4,10.0,2,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
17944,100,11,1,67,1,4,6.0,2,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
17944,135,11,2,65,2,4,10.0,3,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
17944,152,11,1,62,1,4,6.0,3,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
17951,110,12,2,56,2,1,5.0,2,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0
17951,133,11,1,78,1,4,3.0,3,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
17955,59,11,1,75,1,4,3.0,1,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
17955,124,11,1,77,2,4,3.0,3,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
17955,165,11,2,51,2,4,6.0,1,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
17955,184,11,1,73,1,1,3.0,1,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0
17970,15,11,1,37,1,4,6.0,1,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
17970,42,11,3,38,1,4,10.0,4,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
17970,94,11,1,43,1,4,6.0,1,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
17970,132,11,3,23,2,4,6.0,3,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
17970,167,11,1,75,1,1,3.0,1,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0
17971,19,11,1,59,2,4,6.0,1,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
17971,47,11,2,53,2,1,4.0,3,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3.0
17971,63,11,6,24,1,4,6.0,2,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
17971,96,11,2,54,2,4,6.0,2,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
17973,14,11,2,31,2,1,5.0,2,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.0
17973,27,11,2,34,2,4,7.0,2,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0
17973,39,11,2,35,2,4,4.0,3,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0
17973,88,11,2,33,2,4,6.0,1,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
17973,100,11,2,36,2,4,4.0,2,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0
17978,1,11,1,85,2,4,10.0,2,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
17978,105,11,1,84,1,4,5.0,2,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0
17979,87,11,1,68,1,1,6.0,2,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0
17979,118,12,1,70,2,4,6.0,2,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
17979,133,11,1,67,1,4,6.0,1,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
17979,164,11,1,50,2,4,11.0,2,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
17990,13,11,2,28,2,4,10.0,2,2.0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
17991,101,11,1,62,2,4,5.0,2,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0
18003,23,11,3,27,1,4,7.0,3,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
18003,64,12,1,35,2,4,6.0,2,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
18003,64,22,1,38,2,4,7.0,2,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
18003,85,11,1,32,1,4,10.0,2,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
18003,106,11,1,42,2,4,8.0,1,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
18003,127,12,1,59,2,1,3.0,2,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0
18003,127,22,1,30,2,4,6.0,1,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
18011,18,11,1,32,1,4,6.0,2,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
18011,39,11,1,59,2,4,6.0,2,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
18011,100,11,1,37,1,4,8.0,1,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
18015,1,11,1,36,2,1,6.0,3,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0
18015,14,11,2,37,2,4,6.0,2,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
18015,49,11,4,36,2,4,6.0,2,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0
18015,62,11,2,28,1,1,7.0,1,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.0
18015,87,11,1,45,2,4,3.0,1,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0
18016,18,11,2,23,1,4,6.0,3,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0
18016,43,11,1,32,1,1,6.0,1,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0
18016,55,11,4,31,2,4,10.0,2,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0
18016,67,11,1,38,2,1,5.0,2,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.0
18016,79,11,1,29,2,4,8.0,1,5.0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0
18035,87,11,1,73,2,4,5.0,2,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0
18037,43,11,1,61,2,1,6.0,2,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0
18037,85,11,2,41,2,4,10.0,1,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
18037,157,22,1,41,2,4,6.0,3,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
18038,20,11,1,75,2,4,6.0,1,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
18038,40,11,2,67,2,4,6.0,2,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
18038,120,11,1,44,2,4,8.0,2,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
18038,140,11,1,66,1,4,7.0,1,3.0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
18044,46,11,2,50,2,4,8.0,2,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
18055,83,11,3,19,2,4,5.0,1,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
18055,104,11,1,43,1,4,11.0,1,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
18063,21,11,6,24,1,4,7.0,2,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
18063,41,11,2,22,2,4,7.0,2,4.0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
